Test
Latitude	Longitude	Alpha	
       26.081438       293.51685     0.018827095
       26.139923       293.50143    0.0089105281
       26.198406       293.48599     0.017301658
       26.256569       293.47089    0.0081479040
       26.314934       293.45538     0.011961968
       26.373415       293.43991     0.015776033
       26.431667       293.42444     0.010436531
       26.490032       293.40891     0.013487783
       26.548414       293.39365     0.015013409
       26.606775       293.37808     0.011962157
       26.665022       293.36246    0.0096733410
       26.723402       293.34717    0.0096731523
       26.781647       293.33151     0.016314992
       26.840139       293.31616    0.0091215398
       26.898382       293.30048     0.014876159
       26.956758       293.28503     0.014156832
       27.015114       293.26929     0.011279522
       27.073376       293.25388    0.0048055752
       27.131865       293.23834     0.011279344
       27.190239       293.22287    0.0076827069
       27.248365       293.20706     0.014876159
       27.306852       293.19150     0.011998849
       27.365112       293.17593     0.012718266
       27.423372       293.16034     0.014876337
       27.481630       293.14474    0.0098412232
       27.540005       293.12909     0.011279878
       27.598377       293.11340     0.015595932
       27.656750       293.09772     0.013437860
       27.715122       293.08203     0.011639279
       27.773493       293.06631    0.0088482111
       27.831753       293.05054     0.010243702
       27.890015       293.03473     0.013732429
       27.948500       293.01895     0.012337024
       28.006760       293.00311     0.015127920
       28.065039       292.98758     0.010941447
       28.123415       292.97171    0.0067549748
       28.181789       292.95581     0.012336938
       28.239960       292.94016     0.010941534
       28.298334       292.92426     0.012336938
       28.356602       292.90826     0.015127920
       28.414993       292.89258     0.010243702
       28.473259       292.87656     0.015127920
       28.531546       292.86081     0.013732429
       28.589952       292.84500     0.010941447
       28.648214       292.82895    0.0085562236
       28.706619       292.81311     0.011254884
       28.764799       292.79727    0.0085560567
       28.823179       292.78113     0.013279005
       28.881359       292.76526     0.011929591
       28.939880       292.74933     0.011254884
       28.998178       292.73337     0.012604298
       29.056477       292.71741     0.010580177
       29.114773       292.70142     0.011929591
       29.173069       292.68542     0.013279005
       29.231485       292.66937    0.0078813497
       29.289679       292.65329     0.015977833
       29.348095       292.63721     0.012604298
       29.406288       292.62112     0.012604298
       29.464479       292.60501     0.019351367
       29.523014       292.58884     0.011929591
       29.581327       292.57263     0.012981751
       29.639442       292.55670     0.011662789
       29.697754       292.54050    0.0090241303
       29.756063       292.52426    0.0090241303
       29.814299       292.50824     0.010343337
       29.872732       292.49191    0.0083645268
       29.930965       292.47589    0.0057261132
       29.989176       292.45953    0.0090241303
       30.047535       292.44342     0.011002941
       30.105742       292.42703    0.0096837337
       30.164099       292.41089     0.011002941
       30.222454       292.39471     0.011662544
       30.280785       292.37827     0.015620164
       30.339045       292.36200     0.011662544
       30.397303       292.34573     0.018258578
       30.455654       292.32953     0.011662544
       30.514015       292.31290     0.011798308
       30.572271       292.29657    0.0092720584
       30.630306       292.28027     0.014956354
       30.688688       292.26389     0.011166902
       30.747070       292.24747     0.016850963
       30.805231       292.23105    0.0080090900
       30.863609       292.21460    0.0073775277
       30.921896       292.19812    0.0099037770
       30.980185       292.18158     0.010535418
       31.038364       292.16541     0.013061432
       31.096779       292.14880     0.014956119
       31.155064       292.13223    0.0080089338
       31.213127       292.11566     0.013692995
       31.271564       292.09930    0.0086404961
       31.329756       292.08261    0.0099036207
       31.387949       292.06595     0.012429948
       31.446295       292.04947     0.011351425
       31.504484       292.03278    0.0089208298
       31.562828       292.01627    0.0089210553
       31.621147       291.99948     0.014389894
       31.679489       291.98297    0.0077055322
       31.737614       291.96643     0.011351425
       31.796059       291.94952     0.014389894
       31.854181       291.93295     0.010136353
       31.912436       291.91629     0.010136127
       31.970688       291.89966     0.011959299
       32.029045       291.88263     0.010136278
       32.087078       291.86594    0.0077056826
       32.145462       291.84918    0.0083133313
       32.203625       291.83240    0.0089209801
       32.262005       291.81561     0.010136278
       32.320168       291.79880     0.013174522
       32.378464       291.78189    0.0098041482
       32.436760       291.76501    0.0068654567
       32.495079       291.74838    0.0062778638
       32.553371       291.73145    0.0062778638
       32.611450       291.71451     0.010979770
       32.669876       291.69748    0.0086288171
       32.727947       291.68048    0.0068654567
       32.786182       291.66373    0.0092165554
       3.0892365       274.37067       1016.8079
       3.1475863       274.35733       312.80789
       3.2061901       274.34427       168.80789
       3.2645402       274.33093       136.80789
       3.3231587       274.31760       200.81383
       3.3815236       274.30453       200.81185
       3.4398887       274.29120       232.81185
       3.4985080       274.27786       264.81779
       3.5568731       274.26477       232.81185
       3.6152542       274.25143     0.013789576
       3.6738892       274.23837     0.019758834
       3.7322705       274.22504     0.018564982
       3.7906687       274.21170     0.017371131
       3.8493037       274.19861     0.019758834
       3.9077022       274.18527     0.013789576
       3.9661007       274.17218     0.017371131
       4.0245171       274.15884     0.013790019
       4.0829158       274.14548     0.018565278
       4.1415863       274.13239     0.019759129
       4.2000027       274.11905     0.010208759
       4.2584386       274.10596     0.025728683
       4.3168554       274.09286     0.018565278
       4.3752918       274.07950     0.014983723
       4.4337277       274.06641     0.010208316
       4.4921641       274.05304     0.012596019
       4.5506201       274.03970    0.0095239199
       13.846270       271.89508    0.0088961161
       13.904533       271.88135     0.014093971
       13.962984       271.86761    0.0064303198
       14.021495       271.85385     0.010687904
       14.080007       271.84012    0.0081333533
       14.138579       271.82635     0.014945382
       14.196843       271.81259    0.0072816258
       14.255415       271.79883     0.010687798
       14.313741       271.78503     0.010687904
       14.372376       271.77124     0.013242559
       14.430702       271.75745     0.010688114
       14.489091       271.74365     0.013242665
       14.547726       271.72986     0.011539526
       14.606113       271.71603     0.012391358
       14.664500       271.70197    0.0064307411
       14.722952       271.68814     0.015797320
       14.781404       271.67432     0.012391569
       14.839856       271.66046     0.021553282
       14.898375       271.64688     0.010571247
       14.956826       271.63303     0.015146859
       15.015097       271.61917     0.016977104
       15.073613       271.60529    0.0096561249
       15.132129       271.59143     0.013316614
       15.190466       271.57755    0.0069107577
       15.249048       271.56366    0.0096561249
       15.307384       271.54974     0.016977104
       15.365966       271.53586    0.0078258801
       15.424370       271.52194    0.0069107577
       15.482705       271.50803    0.0087411157
       15.541354       271.49408     0.013316728
       15.599757       271.48016     0.012401492
       15.658228       271.46622     0.013316501
       15.716631       271.45227     0.015146633
       15.775104       271.43857     0.013050664
       15.833574       271.42462     0.012087621
       15.891870       271.41064     0.012087621
       15.950339       271.39667     0.010161534
       16.008879       271.38266    0.0063093613
       16.067175       271.36868     0.016902956
       16.125713       271.35468     0.017866118
       16.184080       271.34091     0.019792324
       16.242619       271.32690     0.012087978
       16.300983       271.31287     0.012087978
       16.359348       271.29886     0.011124697
       16.418028       271.28479    0.0091986101
       16.476395       271.27103     0.016902956
       16.534830       271.25696     0.013050783
       16.593266       271.24289     0.015939913
       16.651773       271.22882     0.013050783
       16.710209       271.21472     0.013040579
       16.768475       271.20090     0.011115999
       16.826982       271.18680     0.014002869
       16.885490       271.17270    0.0091914181
       16.943829       271.15884     0.011115999
       17.002335       271.14471     0.015927569
       17.060673       271.13058    0.0082291279
       17.119328       271.11642     0.010153827
       17.177666       271.10254     0.017852030
       17.236076       271.08838     0.013040579
       17.294413       271.07422     0.014965160
       17.353069       271.06033    0.0091914181
       17.411554       271.04614     0.014002869
       17.469723       271.03195    0.0091914181
       17.528212       271.01801     0.014965040
       17.586697       271.00378    0.0091911799
       17.645182       270.98956    0.0095133061
       17.703747       270.97562     0.010509692
       17.761990       270.96136     0.017481803
       17.820553       270.94739     0.011505708
       17.878872       270.93314     0.019473712
       17.937269       270.91888     0.016485418
       17.995832       270.90488     0.016485541
       18.054228       270.89059     0.013497740
       18.112627       270.87656     0.012501724
       18.171024       270.86227     0.018477819
       18.229502       270.84824     0.014493755
       18.287975       270.83389     0.011505461
       18.346453       270.81985     0.012501477
       18.404928       270.80551     0.018477326
       18.463163       270.79144     0.016485171
       18.521717       270.77707     0.010509322
       18.580032       270.76297     0.011359665
       18.638584       270.74860    0.0093929765
       18.696899       270.73450    0.0093927332
       18.755533       270.72009     0.013326353
       18.813847       270.70596    0.0093927332
       18.872238       270.69156     0.012343557
       18.930716       270.67740     0.013326840
       18.989111       270.66324     0.012343192
       19.047585       270.64877     0.014310002
       19.106062       270.63458     0.013326718
       19.164293       270.62015     0.014310123
       19.222769       270.60593     0.018243622
       19.281328       270.59174     0.016276568
       19.339643       270.57724     0.016276447
       19.398203       270.56299     0.017259852
       19.456520       270.54877     0.010375895
       19.514835       270.53424     0.014366912
       19.573477       270.51999     0.014366912
       19.631880       270.50571     0.010417514
       19.690277       270.49115     0.015354506
       19.748764       270.47687     0.018316555
       19.806925       270.46255     0.011405474
       19.865408       270.44797     0.012392824
       19.923893       270.43365     0.013380173
       19.982380       270.41931     0.011405474
       20.040712       270.40497     0.020291620
       20.099279       270.39035     0.011405474
       20.157612       270.37598     0.011405474
       20.215944       270.36160     0.014367523
       20.274513       270.34723    0.0094307750
       20.332933       270.33282     0.014367401
       20.391348       270.31815     0.010418125
       20.449766       270.30374    0.0099927604
       20.508184       270.28931     0.011886812
       20.566452       270.27487     0.013780981
       20.624960       270.26041     0.013780981
       20.683466       270.24597     0.013780863
       20.741734       270.23151     0.014727889
       20.800238       270.21701    0.0099927604
       20.858591       270.20224     0.011886812
       20.916946       270.18774     0.012833838
       20.975304       270.17322     0.011886695
       21.033895       270.15872     0.011886695
       21.092342       270.14417    0.0099925261
       21.150789       270.12961     0.013780395
       21.208998       270.11505     0.014727303
       21.267443       270.10049     0.011886226
       21.325886       270.08591    0.0090452660
       21.384186       270.07132     0.011084101
       21.442722       270.05670     0.014616719
       21.501020       270.04211     0.014616828
       21.559649       270.02747     0.010201329
       21.617947       270.01285     0.014616828
       21.676338       269.99817     0.017266127
       21.734728       269.98352     0.017266127
       21.793119       269.96884     0.011967529
       21.851603       269.95416    0.0093182298
       21.909996       269.93976    0.0093182298
       21.968243       269.92505    0.0093182298
       22.026726       269.91031     0.011084429
       22.085302       269.89557     0.016383027
       22.143549       269.88086     0.012850629
       22.201889       269.86609    0.0093182298
       22.260466       269.85132    0.0066689308
       2.5916984       21.210318    0.0036044317
       2.6502759       21.196980  -0.00088574603
       2.7088652       21.183670    0.0021077058
       3.8198473       20.932344    0.0025315552
       3.8782415       20.919134    0.0056851461
       3.9369068       20.905952    0.0067362564
       3.9953182       20.892769    0.0056850160
       4.0537319       20.879332    0.0014804450
       4.1121612       20.866175    0.0056848859
       4.1708264       20.852987    0.0056850160
       4.2292585       20.839575   0.00042907469
       4.2876883       20.826414    0.0046335156
       4.3461370       20.813282    0.0046332555
       4.4045687       20.799866    0.0025310350
       4.4630179       20.786730    0.0067209056
       4.5217228       20.773340    0.0035743963
       4.5801921       20.760231    0.0035745261
       4.6386433       20.746838    0.0014764639
       4.6971154       20.733473    0.0035741368
       4.7555847       20.720360    0.0098675448
       5.5742550       20.534561    0.0025961783
       5.6328192       20.521282    0.0069097188
       5.6911330       20.507750    0.0036745634
       7.0947556       20.188326    0.0038120191
       7.1532407       20.174908    0.0071681931
       7.2117257       20.161486    0.0026932945
       7.2702389       20.148346    0.0076222675
       7.3287239       20.134920    0.0052430853
       7.3872409       20.121519   0.00048472102
       7.4457579       20.108116    0.0052430853
       7.5042748       20.094711    0.0052427909
       7.5625725       20.081331    0.0028636087
       7.6210856       20.068176    0.0064323820
       7.6796360       20.054790    0.0040530526
       7.7381859       20.041401     0.011190746
       7.7965178       20.028038    0.0040531998
       7.8550677       20.014645     0.011190746
       7.9136519       20.001276    0.0064323820
       7.9719839       19.987906    0.0088115641
       8.0306034       19.974558    0.0064323820
       8.0889387       19.960926    0.0088115641
       8.1475582       19.947573    0.0016740176
       8.2059259       19.934217    0.0031765392
       8.2643299       19.920887    0.0071353020
       8.3229485       19.907526    0.0031765392
       8.3813524       19.894190    0.0097744773
       8.4397602       19.880594    0.0058157144
       8.4984159       19.867252    0.0031765392
       8.5568571       19.853935    0.0084548897
       8.6152649       19.840330    0.0031765392
       8.6737061       19.827007    0.0031765392
       8.7321854       19.813707     0.011094392
       8.7908821       19.800121    0.0058157144
       8.8493614       19.786816    0.0031765392
       8.9078455       19.773249    0.0044959635
       8.9663248       19.759937    0.0084547264
       9.0245571       19.746367   0.00053736390
       9.0830765       19.733074    0.0044961268
       9.1415997       19.719524    0.0077259812
       9.2001190       19.706226    0.0062971546
       9.2586422       19.692669    0.0091548078
       9.3172016       19.679392    0.0020106749
       9.3754730       19.665829    0.0091548078
       9.4340363       19.652288    0.0020106749
       9.4926376       19.639027    0.0048683280
       9.5509501       19.625481    0.0034395015
       9.6095552       19.611956    0.0020106749
       9.6679096       19.598429    0.0091548078
       9.7265100       19.585155     0.012012461
       9.7849073       19.571648   0.00058184830
       11.071511       19.274292    0.0040275510
       11.129888       19.260832    0.0057004912
       11.188269       19.247108    0.0057004912
       11.246894       19.233639    0.0057004912
       11.305320       19.220190    0.0023546108
       11.363750       19.206480    0.0040275510
       11.422174       19.193024     0.015738132
       11.480854       19.179306    0.0040275510
       12.825580       18.861767    0.0060472032
       12.884077       18.848095    0.0062041126
       12.942574       18.834419    0.0062041126
       13.001127       18.820761    0.0025623691
       13.059376       18.807076    0.0025623691
       13.117929       18.793409     0.018950215
       13.176482       18.779739    0.0062041126
       13.234788       18.766064    0.0043832408
       13.293404       18.752148    0.0043832408
       13.351768       18.738485     0.013487600
       13.410378       18.724821    0.0025628198
       13.468740       18.711151    0.0062043380
       13.527350       18.697475    0.0080249843
       13.585778       18.683559    0.0080249843
       14.404171       18.490767    0.0081440695
       14.462774       18.477106    0.0081440695
       14.521135       18.463181    0.0081440695
       14.579555       18.449533    0.0081440695
       14.638226       18.435619    0.0044484926
       17.327003       17.793898     0.010137024
       17.385626       17.779669     0.010136560
       17.444075       17.765720    0.0045126581
       17.502529       17.751497     0.010136560
       17.560812       17.737558     0.010275004
       17.619267       17.723324     0.010275004
       17.677795       17.709103    0.0083747669
       17.736320       17.695143     0.014075950
       17.794683       17.680931    0.0064749997
       17.853214       17.666691     0.010275475
       17.911572       17.652733    0.0045747622
       17.969936       17.638500     0.014075950
       18.788328       17.439545     0.010354176
       18.846685       17.425270    0.0065245928
       18.905123       17.411009     0.012268968
       18.963480       17.396723    0.0065245928
       19.021999       17.382467    0.0065245928
       19.080437       17.368185     0.010354176
       19.138874       17.353895    0.0084393846
       19.197393       17.339619    0.0026950093
       20.132280       17.109892    0.0065175729
       20.190664       17.095297    0.0046048413
       20.248953       17.080944    0.0084303046
       20.307335       17.066332    0.0046048413
       20.366037       17.052002    0.0064261548
       20.424412       17.037645    0.0026543491
       20.482882       17.023029    0.0064261548
       20.541105       17.008677    0.0064261548
       20.599575       16.994045     0.012083863
       20.658037       16.979675    0.0045402520
       20.716595       16.965046    0.0026543491
       20.774817       16.950661     0.013969766
       20.833372       16.936016     0.013969766
       20.891775       16.921652     0.010197961
       20.950092       16.906990     0.015855669
       21.008493       16.892611    0.0083120577
       21.066900       16.877951    0.0083120577
       21.125546       16.863283    0.0064261548
       21.183708       16.848879    0.0045402520
       21.242207       16.834213    0.0083120577
       21.300697       16.819811    0.0082123556
       21.359194       16.805128     0.010075637
       21.417452       16.790438    0.0082123556
       21.475943       16.776011     0.010075407
       21.534292       16.761320    0.0044853310
       21.592644       16.746622     0.010075176
       21.651230       16.731916     0.013801740
       21.709574       16.717474    0.0044853310
       22.468775       16.526381     0.024219887
       22.527266       16.511612    0.0097678173
       22.585752       16.496836    0.0061550793
       22.644144       16.482035    0.0097680408
       24.804682       15.928379     0.011839189
       24.863031       15.913359    0.0062958237
       24.921494       15.898063     0.015534766
       24.979950       15.883038     0.015535223
       26.439035       15.500050    0.0094821939
       26.497448       15.484830    0.0094821939
       26.555754       15.469300     0.014743044
       26.614174       15.453773    0.0042213434
       26.672590       15.438235    0.0042213434
       26.731009       15.422686    0.0094821939
       28.539541       14.936141   0.00069422827
       28.597855       14.920290    0.0058055050
       28.656168       14.904426     0.012620541
       28.714479       14.888549    0.0075092639
       28.772913       14.872671    0.0090209048
       28.831123       14.856780     0.012357366
       28.889559       14.840585     0.014025597
       28.947767       14.824667    0.0090209048
       29.005974       14.808736     0.019030289
       29.064526       14.792804     0.015693827
       29.122854       14.776858    0.0056844435
       30.055714       14.518712     0.012006236
       30.114092       14.502284    0.0039016876
       30.172337       14.486124     0.010385326
       30.230709       14.469961     0.010385326
       30.289085       14.453489     0.012006236
       30.347235       14.437298     0.013627346
       30.405518       14.420807    0.0022809783
       30.463886       14.404587    0.0039018881
       30.522165       14.388067    0.0022809783
       31.279938       14.174201    0.0038477060
       31.338158       14.157799    0.0038477060
       31.396597       14.141083    0.0070445092
       31.454813       14.124650    0.0086429108
       31.513031       14.107903     0.010241312
       31.571379       14.091449    0.0021703815
       31.629730       14.074680     0.011424285
       31.687862       14.057897    0.0037126988
       31.746206       14.041395    0.0021703815
       31.804337       14.024579    0.0037126988
       31.862814       14.008057    0.0083396508
       31.920940       13.991209    0.0067973335
       31.979198       13.974654     0.012966603
       32.037594       13.957793    0.0052550161
       32.794910       13.738684    0.0035952149
       32.853134       13.721608     0.011062778
       32.911358       13.704516    0.0050887275
       32.969578       13.687407    0.0080757526
       33.027931       13.670592    0.0080757526
       33.086075       13.653458    0.0050887275
       33.144432       13.636306   0.00060855948
       33.202568       13.619440    0.0021020720
       33.260712       13.602253    0.0065826097
       33.318989       13.585057     0.012556660
       33.377266       13.567843    0.0095696348
       33.435539       13.550918    0.0048574036
       33.493813       13.533669    0.0034318868
       33.552017       13.516411    0.0034318868
       33.610287       13.499126    0.0091339538
       33.668484       13.477972     0.017687054
       33.726685       13.460660    0.0034318868
       33.784882       13.443331     0.010559471
       33.843216       13.425990    0.0091336010
       33.901409       13.408932    0.0020060172
       33.959534       13.391556    0.0020060172
       34.017868       13.374161     0.014835668
       34.075989       13.356749    0.0091336010
       34.134251       13.339325    0.0062825675
       34.192509       13.322190    0.0062825675
       34.250626       13.304724    0.0048570507
       34.308884       13.287245    0.0091336010
       34.367287       13.269754    0.0061499684
       34.425331       13.252238   0.00056859390
       34.483730       13.235020    0.0061503138
       34.541771       13.217466    0.0061503138
       34.599957       13.199902    0.0089411737
       34.658287       13.182324    0.0019640239
       34.716473       13.164721    0.0033594538
       34.774590       13.147106    0.0061503138
       34.832912       13.129782    0.0033594538
       34.891029       13.112128    0.0075457437
       34.949352       13.094455    0.0089411737
       35.007465       13.076763    0.0047548838
       35.065723       13.059058    0.0033594538
       35.123978       13.041333    0.0033591084
       35.181877       13.023583    0.0033591084
       35.240276       13.006138     0.010336258
       35.298527       12.988355    0.0019388218
       35.356716       12.970558    0.0074498870
       35.414757       12.952736    0.0046943544
       35.472946       12.934899    0.0033165881
       35.531281       12.917048     0.011583186
       35.589462       12.899173    0.0033165881
       35.647438       12.881276    0.0046943544
       35.705769       12.863365    0.0046943544
       35.763885       12.845748    0.0046946954
       35.822006       12.827797    0.0033165881
       35.880276       12.809831     0.012960952
       35.938393       12.791839    0.0060721207
       35.996655       12.773832    0.0060719502
       36.054920       12.755804     0.010205249
       37.508633       12.298804     0.010575797
       37.566799       12.280236     0.010575797
       37.624966       12.261646    0.0068019151
       37.682930       12.243033    0.0055439545
       37.741253       12.224401    0.0042859940
       39.368095       11.693544    0.0083885587
       39.426163       11.674551    0.0049910502
       39.484230       11.655204    0.0038586875
       39.542095       11.635832    0.0095212017
       39.600319       11.616433    0.0049911904
       39.658382       11.597010    0.0049914707
       39.716404       11.577559    0.0083888391
       39.774429       11.558084    0.0061238334
       39.832447       11.538583    0.0061238334
       39.890629       11.519054     0.010653845
       39.948647       11.499501    0.0068785238
       40.006630       11.479921    0.0025842416
       40.064808       11.460314    0.0068783909
       40.122784       11.440681    0.0036577789
       40.180927       11.421021    0.0058048535
       40.238903       11.401335    0.0036581775
       40.297039       11.381620    0.0058051193
       40.354980       11.361880   0.00043743275
       40.413116       11.342113    0.0058051193
       40.471054       11.322318    0.0047315820
       40.528988       11.302496    0.0058051193
       40.587090       11.282646    0.0036580447
       40.645187       11.262768    0.0025845074
       40.703281       11.242863    0.0036577789
       40.761181       11.222930    0.0025842416
       40.819275       11.202970    0.0036577789
       40.877335       11.182980    0.0045641124
       40.935230       11.162964    0.0076710368
       40.993290       11.142919    0.0066355662
       41.051346       11.122845     0.011813560
       41.109207       11.102743    0.0045643688
       41.167427       11.082610    0.0035285137
       41.225285       11.062451    0.0014575727
       41.283310       11.042262    0.0066355662
       41.341331       11.022043     0.011813560
       41.399353       11.001797    0.0066355662
       41.457539       10.981518    0.0035287701
       41.515362       10.961213    0.0045643688
       41.573353       10.940877    0.0055999675
       41.631344       10.920510    0.0076711649
       41.689331       10.900115    0.0076711649
       41.747314       10.879691    0.0055999675
       41.805298       10.859237    0.0052946269
       41.863449       10.838750    0.0023572301
       41.921406       10.818233     0.011169420
       41.979362       10.797687    0.0072526490
       42.037315       10.777109    0.0033361200
       42.095268       10.756503    0.0062735168
       42.153217       10.735867    0.0033361200
       42.211147       10.715195    0.0062735168
       42.269264       10.694838    0.0072526490
       42.327187       10.674106    0.0043152523
       42.385113       10.653342    0.0033361200
       42.443031       10.632549    0.0033361200
       42.501122       10.611720    0.0092109135
       42.559021       10.590860    0.0062735168
       42.616932       10.569975    0.0092109135
       42.674999       10.549047    0.0043152523
       42.732895       10.528093    0.0050705403
       42.790783       10.507109    0.0041327838
       42.848846       10.486086    0.0041326679
       42.906544       10.465038    0.0031950274
       42.964600       10.443953    0.0069460531
       43.022640       10.422829    0.0031951434
       43.080509       10.402028    0.0060084127
       43.138374       10.380846    0.0078839255
       43.196407       10.359626    0.0031951434
       43.949230       10.081042    0.0021391579
       44.007030       10.059696    0.0056937260
       44.065010       10.037962    0.0048050840
       44.122978       10.016186    0.0030277999
       44.180767       9.9943819    0.0048050840
       44.238731       9.9725361    0.0039164419
       44.991089       9.6862764    0.0037244778
       45.048828       9.6639118    0.0020343072
       45.106567       9.6415110    0.0079499043
       45.164490       9.6194239    0.0028793925
       45.222221       9.5969486    0.0037244778
       45.280132       9.5744257    0.0054146484
       45.338039       9.5518656    0.0079499043
       45.395767       9.5296297    0.0037244778
       45.453491       9.5069952    0.0045695631
       45.511395       9.4843111    0.0076268324
       45.569290       9.4615879    0.0019516360
       45.627010       9.4392033    0.0060053477
       45.684902       9.4164038    0.0051946054
       45.742798       9.3935556    0.0035731207
       45.800507       9.3706789    0.0043838630
       45.858215       9.3481302    0.0060053477
       45.916103       9.3251638    0.0051946054
       45.973984       9.3021593    0.0043838630
       46.031693       9.2794819    0.0019516360
       46.089569       9.2563992    0.0027623784
       46.147266       9.2332754    0.0051946054
       46.205147       9.2104683    0.0060055484
       46.263023       9.1872530    0.0043840637
       46.320534       9.1640100    0.0051948061
       46.378590       9.1410704    0.0027625791
       46.436279       9.1177340    0.0041062885
       46.493965       9.0943575    0.0025875414
       46.551838       9.0712967    0.0010687944
       46.609520       9.0478382    0.0056250355
       46.667213       9.0246964    0.0079031560
       46.725071       9.0011425    0.0063844090
       46.782749       8.9775467    0.0025875414
       46.840435       8.9542818    0.0056250355
       46.898293       8.9305887    0.0018281679
       46.956158       8.9072256    0.0048656620
       47.013649       8.8834629    0.0018281679
       47.071499       8.8596439    0.0010686064
       47.129181       8.8361549    0.0063842210
       47.187035       8.8122358    0.0033466330
       47.244709       8.7886629    0.0041061005
       47.302387       8.7646570    0.0048654740
       47.360241       8.7409830    0.0039318095
       47.417912       8.7168903   0.00029628693
       47.475586       8.6931314    0.0010232475
       47.533249       8.6689510    0.0032046690
       47.590919       8.6451054    0.0024775285
       47.648762       8.6208210    0.0039318095
       47.706440       8.5968714    0.0046589501
       47.764107       8.5724983    0.0032046690
       47.821777       8.5484600    0.0032046690
       47.879436       8.5239973    0.0039318095
       47.937103       8.4998693    0.0024775285
       47.994946       8.4752998    0.0046589501
       48.052620       8.4510651    0.0024775285
       48.110283       8.4264050    0.0068403716
       48.167953       8.4020796    0.0024775285
       48.225609       8.3773270    0.0039318095
       48.283272       8.3529100   0.00096060145
       48.340950       8.3284292    0.0030084704
       48.398426       8.3035374    0.0050563393
       21.807072       352.05313    0.0074464558
       21.865273       352.03851    0.0022252289
       21.923725       352.02365    0.0074432260
       21.982256       352.00906    0.0057012382
       22.040691       351.99445    0.0074408576
       22.099001       351.97958     0.010921388
       22.157530       351.96500    0.0022200614
       22.215822       351.95038    0.0039605421
       22.274130       351.93552    0.0022204920
       22.332516       351.92093   0.00048022664
       22.391153       351.90607    0.0022204920
       22.449554       351.89120    0.0057010228
       22.507940       351.87662    0.0057010228
       22.566200       351.86179    0.0056506257
       22.624601       351.84689    0.0022008628
       22.683079       351.83231    0.0039257443
       22.741339       351.81744    0.0039257443
       22.799931       351.80261    0.0091003885
       24.084518       351.47455    0.0056632631
       24.142811       351.45941    0.0056630493
       24.201191       351.44458    0.0073916577
       24.259584       351.42947    0.0056630493
       24.317980       351.41434    0.0091202662
       24.376356       351.39948    0.0091200523
       24.434748       351.38434    0.0056759268
       24.493013       351.36923    0.0039433875
       24.551508       351.35413    0.0022108483
       24.609772       351.33899    0.0022110626
       24.668264       351.32385    0.0056761411
       24.726631       351.30875   -0.0012540159
       24.784893       351.29358    0.0056761411
       24.843258       351.27847     0.010873759
       24.901728       351.26337   0.00047852337
       24.960093       351.24823    0.0039436019
       25.018562       351.23312    0.0091412196
       25.076710       351.21768     0.010873545
       25.135178       351.20255    0.0091410053
       25.193521       351.18744    0.0039433875
       25.252007       351.17200   0.00047809461
       25.310349       351.15689    0.0039433875
       25.368690       351.14175    0.0054823956
       25.427048       351.12634    0.0038089304
       25.485390       351.11121    0.0038089304
       25.543854       351.09579    0.0088293258
       25.601963       351.08063    0.0088293258
       25.660427       351.06522    0.0054823956
       25.718872       351.05005    0.0054823956
       25.777214       351.03467    0.0021354653
       25.835430       351.01950    0.0038089304
       25.893770       351.00406    0.0038089304
       25.952339       350.98865    0.0054823956
       26.010679       350.97321    0.0071558607
       26.068882       350.95807    0.0071558607
       26.127331       350.94266    0.0038089304
       26.185667       350.92719    0.0071558607
       26.243996       350.91177    0.0038089304
       26.302443       350.89633    0.0087779124
       26.360659       350.88086    0.0071141919
       26.418987       350.86545   -0.0012044105
       26.477543       350.85001    0.0071141919
       26.535868       350.83453    0.0037867510
       26.594307       350.81912    0.0054504715
       26.652403       350.80365     0.010441633
       26.710840       350.78821    0.0054504715
       26.769276       350.77274    0.0087779124
       26.827501       350.75699    0.0037867510
       26.886049       350.74155   0.00045930997
       26.944254       350.72607    0.0071141919
       27.002592       350.71033    0.0071141919
       27.060909       350.69485    0.0087779124
       27.119226       350.67938    0.0054504715
       27.177677       350.66364    0.0021230305
       27.235992       350.64813    0.0070752000
       27.294212       350.63235    0.0070752000
       27.352758       350.61691    0.0070752000
       27.410976       350.60114    0.0087298019
       27.469179       350.58563    0.0021113944
       27.527512       350.56985    0.0037659963
       27.586054       350.55438    0.0087298019
       27.644161       350.53857     0.010384404
       27.702608       350.52283    0.0087298019
       27.760941       350.50702    0.0037659963
       27.819368       350.49152    0.0037659963
       27.877590       350.47571    0.0037659963
       27.936035       350.45990    0.0021111896
       27.994371       350.44415    0.0037657915
       28.052589       350.42831    0.0037653821
       28.110926       350.41251    0.0070745858
       28.169260       350.39670    0.0020109601
       28.227594       350.38086    0.0035873148
       28.285822       350.36505    0.0083165738
       28.344275       350.34924    0.0098931235
       28.402605       350.33337    0.0035877048
       28.460951       350.31760    0.0083167688
       28.519175       350.30176    0.0020115452
       28.577398       350.28589    0.0020117402
       28.635742       350.27005    0.0067406093
       28.694103       350.25391    0.0051642546
       31.317368       349.51917    0.0048281444
       31.375494       349.50275    0.0077755516
       31.433985       349.48605    0.0092492552
       31.492239       349.46967    0.0018807372
       31.550510       349.45294    0.0033544408
       31.608782       349.43622    0.0063018480
       31.666834       349.41949    0.0018807372
       31.725218       349.40308    0.0018807372
       31.783400       349.38632    0.0033544408
       31.841799       349.36960    0.0018807372
